province,datetime,blast_any_old,blast_days_old,blast_any_updated,blast_area,outbreak_reports,source_year,_merge,year,label_agree,old_positive_updated_negative,old_negative_updated_positive
Chon Buri,2017-04-02,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-04-09,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-04-16,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-04-23,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chon Buri,2017-04-30,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-05-07,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-05-14,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-05-21,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chon Buri,2017-05-28,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-06-04,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chon Buri,2017-06-11,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chon Buri,2017-06-18,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-06-25,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-07-02,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-07-09,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-07-16,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-07-23,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chon Buri,2017-07-30,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-08-06,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-08-13,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-08-20,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chon Buri,2017-08-27,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-09-03,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-09-10,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chon Buri,2017-09-17,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-09-24,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-10-01,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-10-08,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-10-15,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-10-22,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-10-29,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chon Buri,2017-11-05,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-11-12,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-11-19,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chon Buri,2017-11-26,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-12-03,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-12-10,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-12-17,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-12-24,0,0,0,,,,left_only,2017,True,False,False
Chon Buri,2017-12-31,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-01-01,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-01-08,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-01-15,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-01-22,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-01-29,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chumphon,2017-02-05,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-02-12,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-02-19,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-02-26,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chumphon,2017-03-05,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chumphon,2017-03-12,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-03-19,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-03-26,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-04-02,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-04-09,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-04-16,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-04-23,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chumphon,2017-04-30,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-05-07,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-05-14,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-05-21,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chumphon,2017-05-28,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-06-04,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chumphon,2017-06-11,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chumphon,2017-06-18,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-06-25,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-07-02,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-07-09,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-07-16,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-07-23,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chumphon,2017-07-30,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-08-06,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-08-13,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-08-20,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chumphon,2017-08-27,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-09-03,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-09-10,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chumphon,2017-09-17,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-09-24,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-10-01,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-10-08,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-10-15,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-10-22,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-10-29,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chumphon,2017-11-05,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-11-12,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-11-19,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Chumphon,2017-11-26,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-12-03,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-12-10,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-12-17,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-12-24,0,0,0,,,,left_only,2017,True,False,False
Chumphon,2017-12-31,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-01-01,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-01-08,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-01-15,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-01-22,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-01-29,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kalasin,2017-02-05,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-02-12,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-02-19,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-02-26,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kalasin,2017-03-05,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kalasin,2017-03-12,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-03-19,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-03-26,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-04-02,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-04-09,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-04-16,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-04-23,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kalasin,2017-04-30,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-05-07,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-05-14,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-05-21,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kalasin,2017-05-28,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-06-04,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kalasin,2017-06-11,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kalasin,2017-06-18,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-06-25,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-07-02,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-07-09,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-07-16,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-07-23,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kalasin,2017-07-30,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-08-06,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-08-13,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-08-20,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kalasin,2017-08-27,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-09-03,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-09-10,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kalasin,2017-09-17,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-09-24,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-10-01,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-10-08,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-10-15,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-10-22,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-10-29,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kalasin,2017-11-05,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-11-12,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-11-19,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kalasin,2017-11-26,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-12-03,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-12-10,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-12-17,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-12-24,0,0,0,,,,left_only,2017,True,False,False
Kalasin,2017-12-31,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-01-01,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-01-08,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-01-15,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-01-22,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-01-29,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kamphaeng Phet,2017-02-05,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-02-12,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-02-19,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-02-26,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kamphaeng Phet,2017-03-05,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kamphaeng Phet,2017-03-12,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-03-19,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-03-26,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-04-02,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-04-09,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-04-16,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-04-23,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kamphaeng Phet,2017-04-30,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-05-07,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-05-14,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-05-21,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kamphaeng Phet,2017-05-28,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-06-04,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kamphaeng Phet,2017-06-11,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kamphaeng Phet,2017-06-18,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-06-25,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-07-02,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-07-09,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-07-16,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-07-23,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kamphaeng Phet,2017-07-30,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-08-06,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-08-13,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-08-20,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kamphaeng Phet,2017-08-27,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-09-03,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-09-10,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kamphaeng Phet,2017-09-17,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-09-24,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-10-01,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-10-08,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-10-15,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-10-22,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-10-29,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kamphaeng Phet,2017-11-05,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-11-12,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-11-19,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kamphaeng Phet,2017-11-26,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-12-03,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-12-10,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-12-17,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-12-24,0,0,0,,,,left_only,2017,True,False,False
Kamphaeng Phet,2017-12-31,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-01-01,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-01-08,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-01-15,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-01-22,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-01-29,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kanchanaburi,2017-02-05,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-02-12,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-02-19,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-02-26,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kanchanaburi,2017-03-05,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kanchanaburi,2017-03-12,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-03-19,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-03-26,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-04-02,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-04-09,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-04-16,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-04-23,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kanchanaburi,2017-04-30,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-05-07,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-05-14,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-05-21,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kanchanaburi,2017-05-28,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-06-04,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kanchanaburi,2017-06-11,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kanchanaburi,2017-06-18,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-06-25,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-07-02,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-07-09,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-07-16,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-07-23,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kanchanaburi,2017-07-30,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-08-06,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-08-13,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-08-20,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kanchanaburi,2017-08-27,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-09-03,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-09-10,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kanchanaburi,2017-09-17,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-09-24,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-10-01,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-10-08,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-10-15,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-10-22,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-10-29,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kanchanaburi,2017-11-05,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-11-12,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-11-19,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Kanchanaburi,2017-11-26,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-12-03,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-12-10,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-12-17,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-12-24,0,0,0,,,,left_only,2017,True,False,False
Kanchanaburi,2017-12-31,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-01-01,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-01-08,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-01-15,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-01-22,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-01-29,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Khon Kaen,2017-02-05,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-02-12,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-02-19,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-02-26,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Khon Kaen,2017-03-05,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Khon Kaen,2017-03-12,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-03-19,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-03-26,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-04-02,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-04-09,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-04-16,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-04-23,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Khon Kaen,2017-04-30,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-05-07,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-05-14,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-05-21,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Khon Kaen,2017-05-28,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-06-04,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Khon Kaen,2017-06-11,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Khon Kaen,2017-06-18,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-06-25,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-07-02,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-07-09,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-07-16,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-07-23,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Khon Kaen,2017-07-30,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-08-06,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-08-13,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-08-20,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Khon Kaen,2017-08-27,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-09-03,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-09-10,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Khon Kaen,2017-09-17,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-09-24,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-10-01,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-10-08,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-10-15,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-10-22,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-10-29,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Khon Kaen,2017-11-05,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-11-12,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-11-19,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Khon Kaen,2017-11-26,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-12-03,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-12-10,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-12-17,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-12-24,0,0,0,,,,left_only,2017,True,False,False
Khon Kaen,2017-12-31,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-01-01,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-01-08,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-01-15,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-01-22,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-01-29,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Krabi,2017-02-05,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-02-12,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-02-19,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-02-26,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Krabi,2017-03-05,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Krabi,2017-03-12,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-03-19,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-03-26,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-04-02,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-04-09,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-04-16,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-04-23,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Krabi,2017-04-30,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-05-07,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-05-14,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-05-21,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Krabi,2017-05-28,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-06-04,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Krabi,2017-06-11,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Krabi,2017-06-18,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-06-25,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-07-02,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-07-09,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-07-16,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-07-23,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Krabi,2017-07-30,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-08-06,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-08-13,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-08-20,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Krabi,2017-08-27,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-09-03,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-09-10,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Krabi,2017-09-17,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-09-24,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-10-01,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-10-08,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-10-15,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-10-22,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-10-29,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Krabi,2017-11-05,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-11-12,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-11-19,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Krabi,2017-11-26,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-12-03,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-12-10,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-12-17,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-12-24,0,0,0,,,,left_only,2017,True,False,False
Krabi,2017-12-31,0,0,0,,,,left_only,2017,True,False,False
Lampang,2017-01-01,0,0,0,,,,left_only,2017,True,False,False
Lampang,2017-01-08,0,0,0,,,,left_only,2017,True,False,False
Lampang,2017-01-15,0,0,0,,,,left_only,2017,True,False,False
Lampang,2017-01-22,0,0,0,,,,left_only,2017,True,False,False
Lampang,2017-01-29,0,0,0,0.0,0.0,2017.0,both,2017,True,False,False
Lampang,2017-02-05,0,0,0,,,,left_only,2017,True,False,False
