file_path,year,read_ok,error,column_count,columns
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Kamphaeng Phet 2017-10-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Kamphaeng Phet 2017-11-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Kamphaeng Phet 2017-12-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Kanchanaburi 2017-01-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Kanchanaburi 2017-02-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Kanchanaburi 2017-03-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Kanchanaburi 2017-04-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Kanchanaburi 2017-05-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Kanchanaburi 2017-06-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Kanchanaburi 2017-07-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Kanchanaburi 2017-08-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Kanchanaburi 2017-09-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Kanchanaburi 2017-10-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Kanchanaburi 2017-11-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Kanchanaburi 2017-12-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Khon Kaen 2017-01-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Khon Kaen 2017-02-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Khon Kaen 2017-03-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Khon Kaen 2017-04-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Khon Kaen 2017-05-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Khon Kaen 2017-06-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Khon Kaen 2017-07-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Khon Kaen 2017-08-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Khon Kaen 2017-09-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Khon Kaen 2017-10-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Khon Kaen 2017-11-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Khon Kaen 2017-12-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Krabi 2017-01-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Krabi 2017-02-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Krabi 2017-03-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Krabi 2017-04-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Krabi 2017-05-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Krabi 2017-06-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Krabi 2017-07-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Krabi 2017-08-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Krabi 2017-09-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Krabi 2017-10-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Krabi 2017-11-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Krabi 2017-12-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lampang 2017-01-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lampang 2017-02-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lampang 2017-03-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lampang 2017-04-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lampang 2017-05-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lampang 2017-06-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lampang 2017-07-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lampang 2017-08-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lampang 2017-09-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lampang 2017-10-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lampang 2017-11-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lampang 2017-12-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lamphun 2017-01-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lamphun 2017-02-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lamphun 2017-03-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lamphun 2017-04-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lamphun 2017-05-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lamphun 2017-06-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lamphun 2017-07-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lamphun 2017-08-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lamphun 2017-09-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lamphun 2017-10-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lamphun 2017-11-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lamphun 2017-12-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Loei 2017-01-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Loei 2017-02-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Loei 2017-03-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Loei 2017-04-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Loei 2017-05-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Loei 2017-06-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Loei 2017-07-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Loei 2017-08-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Loei 2017-09-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Loei 2017-10-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Loei 2017-11-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Loei 2017-12-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lop Buri 2017-01-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lop Buri 2017-02-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lop Buri 2017-03-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lop Buri 2017-04-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lop Buri 2017-05-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lop Buri 2017-06-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lop Buri 2017-07-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lop Buri 2017-08-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lop Buri 2017-09-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lop Buri 2017-10-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lop Buri 2017-11-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Lop Buri 2017-12-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
updated data\weather_hourly\Weather_Data_Blast_24H_2017\Mae Hong Son 2017-01-01.csv,2017,True,,25,address|datetime|mint|maxt|temp|dew|humidity|heatindex|wspd|wgust|wdir|windchill|precip|precipcover|snowdepth|visibility|cloudcover|sealevelpressure|weathertype|latitude|longitude|resolvedAddress|name|info|conditions
